,n_loans,loan_amount,med_income,n_restaurants,tot_pop,pct_white_alone,pct_black,pct_amind,pct_asian,pct_hispanic,state,aland10,zip,pct_with_loan
12364,2,27703.0,70329.0,6,3270.0,92.9,0.0,4.6,0.0,2.5,WI,51282419,53108,0.3333333333333333
12365,11,2438051.5,52594.0,17,18349.0,80.2,3.5,0.6,0.7,12.8,WI,12330752,53110,0.6470588235294118
12366,2,16265.0,47259.0,5,2754.0,97.6,0.0,0.0,0.4,0.3,IL,152862222,61537,0.4
12372,38,9429750.0,49895.0,86,54993.0,61.6,28.7,0.7,1.3,6.0,MS,312581343,39503,0.4418604651162791
12373,1,70000.0,51765.0,3,1578.0,91.6,0.0,1.1,0.8,5.4,KY,107749330,42350,0.3333333333333333
12374,4,115402.5,36985.0,8,3940.0,96.0,0.0,0.5,0.2,0.5,MI,241317629,48739,0.5
12375,1,52750.0,42143.0,3,1982.0,91.5,1.3,1.1,0.0,4.3,MI,118750404,48741,0.3333333333333333
12383,17,1545877.6400000001,18338.0,33,2389.0,18.1,12.9,0.7,2.3,63.6,MA,1191846,01103,0.5151515151515151
12384,10,928439.5,31113.0,34,23876.0,27.5,11.3,0.5,1.5,60.5,MA,13509674,01104,0.29411764705882354
12385,6,215763.0,19921.0,18,11957.0,14.0,23.3,0.2,0.4,65.3,MA,3219039,01105,0.3333333333333333
12386,10,477894.0,111545.0,18,16022.0,86.0,0.6,0.0,6.7,5.1,MA,24016633,01106,0.5555555555555556
12387,2,21191.29,27131.0,7,11582.0,10.9,13.2,0.8,0.4,78.3,MA,3903486,01107,0.2857142857142857
12388,17,452827.92000000004,40915.0,23,27850.0,30.7,16.7,0.6,4.9,45.3,MA,9648068,01108,0.7391304347826086
12389,4,92716.75,23295.0,10,1929.0,13.9,24.7,0.0,5.7,55.4,CA,2239939,92401,0.4
12390,11,346204.0,34329.0,27,29903.0,21.1,38.1,0.6,1.1,39.9,MA,14096432,01109,0.4074074074074074
12391,22,958346.5,44474.0,59,61216.0,17.8,14.4,0.8,2.4,63.5,CA,74024906,92404,0.3728813559322034
12392,25,1940637.0,37924.0,52,33551.0,68.6,1.7,0.9,1.7,26.2,AZ,98612228,86442,0.4807692307692308
12394,8,372097.0,39681.0,22,30511.0,17.3,14.1,0.6,2.9,65.2,CA,12237965,92405,0.36363636363636365
12397,5,187287.0,61786.0,8,14980.0,56.9,17.1,0.6,4.1,20.9,MA,9312232,01118,0.625
12398,6,494371.6,44091.0,23,13626.0,48.0,20.2,0.0,1.5,28.5,MA,9194303,01119,0.2608695652173913
12399,4,482178.0,61875.0,7,2672.0,59.4,16.1,0.5,2.4,17.1,MA,2887381,01128,0.5714285714285714
12400,5,255029.5,61645.0,15,6762.0,58.4,16.5,0.1,2.2,17.9,MA,8875271,01129,0.3333333333333333
12402,4,107659.0,41002.0,8,8807.0,39.6,23.7,0.0,1.1,35.1,MA,6135195,01151,0.5
12404,50,2980114.46,49385.0,113,44607.0,84.3,4.8,0.3,2.0,6.2,MA,137107236,01201,0.4424778761061947
12405,5,186510.0,49301.0,16,8209.0,96.4,0.7,0.0,0.6,1.1,MA,63690789,01220,0.3125
12407,1,4347.0,75852.0,3,2402.0,91.2,2.5,0.2,0.2,4.6,MA,180707010,01223,0.3333333333333333
12408,36,2092811.26,52618.0,115,87027.0,8.3,10.8,0.8,2.5,77.4,CA,35093399,92376,0.3130434782608696
12409,8,212393.5,51901.0,7,5845.0,90.6,1.8,0.4,2.3,3.5,IA,352535882,50436,1.1428571428571428
12410,3,59100.0,67500.0,6,4109.0,96.3,0.3,0.0,0.0,1.9,IA,343275189,50438,0.5
12411,4,146521.5,83384.0,9,19556.0,17.5,16.6,0.4,1.7,64.2,CA,27025579,92377,0.4444444444444444
12412,55,4719290.120000001,122120.0,119,1939.0,49.1,11.4,0.0,31.0,8.6,CA,880603,95113,0.46218487394957986
12414,2,78900.0,46806.0,10,7743.0,79.6,2.6,0.3,0.7,15.2,AZ,216885384,86429,0.2
12415,2,116100.0,58073.0,7,4709.0,76.3,2.8,0.6,1.4,11.8,CA,39045765,92382,0.2857142857142857
12426,32,7181447.0,57885.0,106,58204.0,24.2,16.0,1.1,3.0,53.1,CA,96674877,92392,0.3018867924528302
12429,4,88199.0,53636.0,25,35365.0,17.9,19.5,1.0,5.2,54.2,CA,70770850,92394,0.16
12432,40,2814726.82,47921.0,62,42741.0,34.5,12.7,0.5,3.2,47.9,CA,45129760,92395,0.6451612903225806
12433,3,183200.0,61496.0,7,4571.0,72.0,0.2,0.7,0.7,22.4,CA,26788305,92397,0.42857142857142855
12434,2,56500.0,54073.0,5,2098.0,55.2,0.0,0.0,0.0,41.5,CA,72596992,92398,0.4
12436,23,1393513.62,63984.0,84,54163.0,59.9,1.1,0.5,3.5,33.5,CA,137360951,92399,0.27380952380952384
12437,22,2855399.75,185800.0,32,37774.0,51.3,2.0,0.3,34.6,6.5,CA,102930209,95120,0.6875
12438,26,1637067.21,102728.0,74,38102.0,9.2,3.3,1.0,56.7,28.1,CA,11472964,95121,0.35135135135135137
12439,81,4899115.06,73388.0,180,57780.0,3.1,1.5,0.6,35.0,57.9,CA,12315923,95122,0.45
12440,49,3152291.73,112946.0,130,67186.0,40.2,4.0,0.5,23.3,27.4,CA,21456017,95123,0.3769230769230769
12441,30,3077129.0,143425.0,75,51170.0,56.4,1.6,0.4,20.8,16.9,CA,16947563,95124,0.4
12442,41,6280092.449999999,116708.0,111,53574.0,54.5,2.1,0.7,14.2,24.2,CA,20703047,95125,0.36936936936936937
12443,33,5811604.83,92788.0,56,35988.0,38.8,5.2,0.7,16.5,34.2,CA,8512339,95126,0.5892857142857143
12446,23,2007538.55,92419.0,60,65686.0,13.6,1.7,1.1,24.0,58.3,CA,33661844,95127,0.38333333333333336
12447,46,5340841.02,88007.0,99,37665.0,37.8,4.5,0.6,15.5,37.4,CA,10103247,95128,0.46464646464646464
12448,61,4987429.63,144333.0,134,39828.0,22.7,1.3,0.1,67.9,5.5,CA,11699012,95129,0.4552238805970149
12453,4,256647.0,84102.0,18,13363.0,83.8,2.6,2.0,1.1,6.5,WA,179876665,98360,0.2222222222222222
12454,6,159213.09999999998,35197.0,6,4402.0,81.1,0.1,10.5,1.7,5.5,ID,568330524,83536,1.0
12455,2,67854.1,38226.0,3,836.0,99.4,0.0,0.0,0.0,0.0,WA,1187467812,98361,0.6666666666666666
12457,37,1887238.6099999999,48432.0,68,23740.0,86.1,1.9,1.8,1.6,5.1,WA,567334003,98362,0.5441176470588235
12458,1,27032.27,40729.0,5,2293.0,92.2,0.1,1.5,0.1,4.4,ID,7279410445,83539,0.2
12460,8,372765.57,55779.0,12,14083.0,82.6,0.6,7.0,1.8,5.2,WA,1639873668,98363,0.6666666666666666
12466,18,1002938.5,111623.0,45,41844.0,14.5,1.7,0.4,64.5,15.9,CA,133123089,95132,0.4
12467,22,1166325.0,82487.0,46,28726.0,9.7,2.0,0.1,59.3,27.2,CA,8275846,95133,0.4782608695652174
12468,12,633478.9500000001,139558.0,34,27224.0,24.3,3.8,0.4,54.2,14.8,CA,26076143,95134,0.35294117647058826
12469,7,562959.0,142531.0,20,22358.0,26.0,1.6,0.3,55.8,14.2,CA,78383648,95135,0.35
12470,19,1010102.0,104909.0,25,47599.0,32.3,5.2,0.9,28.5,28.5,CA,12072092,95136,0.76
12471,9,637332.0,173286.0,43,20766.0,24.6,2.8,0.7,50.1,19.2,CA,67504974,95138,0.20930232558139536
12474,18,1244089.52,61309.0,66,33618.0,77.0,2.4,1.0,4.3,8.6,WA,59995019,98366,0.2727272727272727
12475,4,149777.5,45298.0,14,6079.0,89.1,0.5,2.9,0.4,4.7,ID,609931873,83544,0.2857142857142857
12477,7,255215.0,80951.0,14,29137.0,80.7,1.4,0.4,3.8,6.7,WA,208651519,98367,0.5
12479,35,1887554.38,69039.0,63,62392.0,9.0,2.4,0.6,35.5,50.6,CA,14045118,95111,0.5555555555555556
12480,71,5258012.98,63500.0,148,61060.0,23.2,4.2,0.7,25.6,42.3,CA,18366928,95112,0.4797297297297297
12481,98,9571602.129999999,67043.0,214,13571.0,35.3,36.7,0.1,1.7,24.3,TX,5211933,77002,0.45794392523364486
12484,31,2601272.5,44609.0,62,26906.0,94.4,1.2,1.0,0.9,1.0,OH,287921015,45750,0.5
12485,1,54800.0,32692.0,3,3823.0,93.0,2.8,1.1,0.4,0.0,OH,50651354,45760,0.3333333333333333
12487,5,261600.0,36014.0,13,9418.0,91.6,3.7,0.3,0.4,0.9,OH,208442886,45764,0.38461538461538464
12491,5,329969.95,41320.0,11,7058.0,95.8,1.7,0.0,0.0,0.8,OH,271805988,45769,0.45454545454545453
12492,23,1214471.52,60855.0,55,56481.0,6.7,2.5,1.1,24.2,64.3,CA,9300706,95116,0.41818181818181815
12497,8,740146.0,91347.0,25,29592.0,37.3,5.7,0.1,23.9,28.5,CA,6649501,95117,0.32
12498,29,2385861.0,107701.0,84,32560.0,50.4,2.0,0.2,18.2,23.4,CA,10563919,95118,0.34523809523809523
12499,6,1374756.99,118090.0,21,10472.0,38.4,6.7,1.0,17.7,33.5,CA,7338479,95119,0.2857142857142857
12500,3,215578.0,120639.0,13,14863.0,43.6,2.5,0.0,34.3,15.3,CA,4011047,95130,0.23076923076923078
12501,47,5090457.92,121567.0,92,31170.0,10.8,2.6,0.6,68.6,15.3,CA,15108208,95131,0.5108695652173914
12502,5,482955.0,135089.0,12,7293.0,42.9,1.2,0.0,19.5,31.1,CA,3188080,95139,0.4166666666666667
12504,14,894769.0,129984.0,33,48854.0,9.2,3.1,0.1,60.0,25.9,CA,24409621,95148,0.42424242424242425
12507,9,163962.35,50904.0,12,3527.0,33.7,0.9,0.0,0.0,65.4,TX,6499721905,76943,0.75
12513,3,129617.95,60272.0,9,3883.0,37.9,0.5,0.3,0.0,61.8,TX,4765472344,76950,0.3333333333333333
12519,22,1229885.4900000002,64006.0,39,9876.0,19.0,26.5,0.0,4.4,48.1,TX,6575127,77003,0.5641025641025641
12521,11,532765.3,34444.0,33,25784.0,44.9,48.1,0.2,1.8,4.0,GA,26819970,30904,0.3333333333333333
12522,1,31253.92,56440.0,3,7991.0,46.9,24.1,0.1,2.6,19.2,GA,36228403,30905,0.3333333333333333
12523,17,717932.2,35071.0,67,58114.0,27.0,67.2,0.3,0.6,4.3,GA,218773971,30906,0.2537313432835821
12524,49,3873675.32,66066.0,109,51984.0,73.7,14.1,0.1,6.3,4.1,GA,62144612,30907,0.44954128440366975
12525,33,3151295.46,50485.0,57,36959.0,25.3,49.2,0.2,10.0,13.5,TX,14969040,77004,0.5789473684210527
12526,53,4333045.27,50749.0,143,43374.0,43.3,47.0,0.3,3.1,4.6,GA,67393479,30909,0.3706293706293706
12527,38,7398911.62,189500.0,95,28552.0,71.2,3.0,0.0,12.4,10.6,TX,9958466,77005,0.4
12528,78,8726304.48,85000.0,143,22632.0,68.9,5.1,0.4,7.9,15.7,TX,5840832,77006,0.5454545454545454
12529,76,12177049.0,124355.0,157,37492.0,61.7,5.5,0.4,9.2,20.5,TX,20225553,77007,0.4840764331210191
12532,35,3195433.33,102132.0,90,45542.0,75.2,11.6,0.1,4.9,5.9,GA,113053938,30809,0.3888888888888889
12535,29,1311871.87,73376.0,38,44065.0,56.4,26.4,0.7,2.4,8.8,GA,128593484,30813,0.7631578947368421
12536,5,134383.0,52095.0,5,8538.0,64.8,21.5,0.0,0.5,10.6,GA,132346964,30814,1.0
12537,8,335105.0,51071.0,24,40347.0,31.3,59.8,0.4,1.5,4.9,GA,338462715,30815,0.3333333333333333
12539,5,200734.0,41105.0,10,7642.0,65.2,32.2,0.1,0.2,1.7,GA,498864154,30817,0.5
12545,11,471910.5,36266.0,32,17025.0,48.5,46.1,0.0,0.6,2.6,GA,514449832,30824,0.34375
12547,8,357989.45,43025.0,22,13828.0,38.9,56.7,0.0,0.1,3.1,GA,931628164,30830,0.36363636363636365
12548,4,113814.15,34906.0,9,3065.0,41.2,57.6,0.0,0.4,0.0,GA,176696529,30833,0.4444444444444444
12549,19,1420067.77,21338.0,44,16398.0,15.1,82.1,0.0,0.1,2.8,GA,53196606,30901,0.4318181818181818
12551,61,11995697.75,41924.0,128,26957.0,57.4,8.8,2.9,9.6,19.0,UT,15947668,84115,0.4765625
12552,20,956019.5,46059.0,65,35041.0,36.4,4.2,1.1,5.7,47.7,UT,96923514,84116,0.3076923076923077
12553,28,3891647.4,67106.0,46,25240.0,86.3,2.7,0.0,2.2,6.6,UT,14802485,84117,0.6086956521739131
12554,5,303252.0,67726.0,59,73078.0,56.9,1.3,0.8,4.3,31.1,UT,44394531,84118,0.0847457627118644
12555,51,2236761.61,53166.0,116,53910.0,45.7,2.6,2.0,5.5,39.9,UT,31235167,84119,0.4396551724137931
12556,24,814567.0200000001,66118.0,81,52103.0,48.0,2.4,0.6,7.0,35.2,UT,26350563,84120,0.2962962962962963
12557,40,5907040.0,85765.0,84,40752.0,86.8,0.5,0.3,3.4,5.8,UT,166716556,84121,0.47619047619047616
12558,228,16167605.0,56277.0,45,38839.0,68.4,3.1,0.7,4.5,19.1,UT,21288014,84123,5.066666666666666
12559,12,1292324.0,87109.0,27,22303.0,86.0,0.8,0.2,3.9,6.9,UT,15041261,84124,0.4444444444444444
12561,6,1163200.0,73703.0,6,26855.0,51.0,1.3,0.5,3.5,37.3,UT,26489866,84128,1.0
12563,14,1541101.68,56257.0,37,25492.0,85.8,0.4,1.5,0.4,10.3,UT,149028650,84302,0.3783783783783784
12570,2,53100.0,95451.0,12,3984.0,96.8,1.9,0.0,0.0,1.0,UT,292128375,84310,0.16666666666666666
12577,1,6200.0,74375.0,6,2083.0,95.7,0.0,0.0,0.2,4.1,UT,558246728,84317,0.16666666666666666
12579,1,1787.0,63309.0,6,8235.0,80.2,0.6,0.9,0.0,16.7,UT,252411028,84319,0.16666666666666666
12581,17,2376048.0,64836.0,33,2974.0,51.3,2.1,0.0,2.6,42.2,TX,2907499,78215,0.5151515151515151
12582,132,14681905.18,47944.0,196,41765.0,32.0,6.3,0.8,2.6,57.5,TX,37030724,78216,0.673469387755102
12583,28,6515190.5,46028.0,91,33960.0,36.0,11.8,0.2,2.6,47.6,TX,27252929,78217,0.3076923076923077
12584,22,940780.15,40921.0,83,36359.0,23.5,15.6,0.3,3.8,56.3,TX,30622396,78218,0.26506024096385544
12585,4,134119.4,35847.0,26,16897.0,19.4,30.4,0.7,2.7,46.9,TX,35643935,78219,0.15384615384615385
12588,5,89561.20999999999,29524.0,18,16348.0,7.8,44.7,0.2,1.0,46.7,TX,24037607,78220,0.2777777777777778
12589,12,1129927.0,40029.0,62,39523.0,12.3,0.9,1.9,1.3,85.4,TX,78804331,78221,0.1935483870967742
12590,8,335945.0,51544.0,30,25574.0,17.2,18.8,0.4,1.0,62.0,TX,56738650,78222,0.26666666666666666
12591,18,961520.64,40434.0,84,55088.0,14.4,4.2,0.9,0.6,80.1,TX,107243199,78223,0.21428571428571427
12592,8,811452.1,45145.0,44,20795.0,7.6,1.1,1.2,0.4,90.7,TX,57343448,78224,0.18181818181818182
12593,1,10100.0,30228.0,9,7109.0,5.3,2.0,3.5,0.0,92.3,TX,18497194,78226,0.1111111111111111
12594,16,748981.62,40294.0,83,49907.0,11.0,5.6,0.9,1.3,82.0,TX,35774582,78227,0.1927710843373494
12595,30,4438583.0,40779.0,67,62126.0,8.9,2.1,0.8,0.7,88.2,TX,28373997,78228,0.44776119402985076
12596,24,1538384.54,38332.0,92,31771.0,31.1,11.0,0.2,5.1,50.0,TX,14844182,78229,0.2608695652173913
12597,37,8744866.5,61030.0,113,45369.0,39.8,6.8,0.3,4.7,47.1,TX,26989673,78230,0.3274336283185841
12598,8,1238150.0,89683.0,23,8536.0,64.0,0.5,0.0,3.6,30.8,TX,10007832,78231,0.34782608695652173
12599,49,34488739.0,73043.0,108,37732.0,58.0,5.6,0.2,1.9,33.0,TX,31176967,78232,0.4537037037037037
12600,9,258521.0,56155.0,53,48507.0,41.2,10.4,0.1,2.8,43.3,TX,34038389,78233,0.16981132075471697
12601,2,116194.0,66767.0,4,5430.0,46.8,13.8,1.3,3.5,27.5,TX,11778171,78234,0.5
12602,10,311799.70999999996,30003.0,48,39349.0,1.9,2.2,0.9,0.3,95.9,TX,19099561,78237,0.20833333333333334
12603,34,2192286.67,48967.0,95,25052.0,18.6,5.9,0.2,3.7,70.3,TX,24886335,78238,0.35789473684210527
12605,3,178453.0,60313.0,15,29255.0,31.0,17.8,0.7,3.5,48.0,TX,17198994,78239,0.2
12606,1,46000.0,68264.0,4,3135.0,95.7,0.7,0.4,0.0,3.1,MA,65032903,01225,0.25
12607,6,324967.0,59875.0,10,6782.0,92.8,0.2,0.5,1.8,3.9,MA,68283556,01226,0.6
12608,23,1096901.26,67674.0,40,8542.0,86.3,3.1,0.1,1.4,7.7,MA,237025976,01230,0.575
12611,7,478253.0,78194.0,12,2580.0,96.0,2.4,0.0,0.2,1.1,MA,160145000,01237,0.5833333333333334
12612,19,775832.0,72744.0,32,5903.0,89.5,1.7,0.1,3.3,1.8,MA,90220995,01238,0.59375
12613,18,1360208.0,72766.0,27,4441.0,90.9,2.5,0.6,1.1,4.6,MA,55367242,01240,0.6666666666666666
12614,35,3057181.0,54430.0,86,59502.0,33.2,7.3,0.3,11.5,46.1,TX,29347114,78240,0.4069767441860465
12618,4,185992.0,32969.0,4,3176.0,86.4,0.8,6.7,0.3,5.2,OH,6543257,45780,1.0
12619,27,1291687.32,39472.0,78,14434.0,13.7,10.7,0.5,14.0,59.9,CA,27588752,92408,0.34615384615384615
12620,22,1886098.13,30072.0,55,45641.0,8.6,10.5,0.7,2.8,76.7,CA,21250881,92410,0.4
12626,2,56162.35,58768.0,4,5111.0,92.6,2.2,0.4,0.4,3.5,VT,178156160,05346,0.5
12629,10,712144.0,68977.0,18,2464.0,80.6,4.7,0.7,3.0,11.0,CA,71172787,92549,0.5555555555555556
12632,4,72600.0,41146.0,9,796.0,98.4,0.0,0.0,0.0,0.9,KY,2733631,42367,0.4444444444444444
12633,4,292229.42,45250.0,7,864.0,94.7,0.0,0.0,1.0,2.1,VT,57273190,05356,0.5714285714285714
12639,7,358275.0,52325.0,36,60944.0,17.4,6.1,0.6,1.6,74.2,CA,252030246,92570,0.19444444444444445
12640,16,548371.1,61780.0,38,56446.0,8.9,10.5,0.6,4.7,74.5,CA,58469307,92571,0.42105263157894735
12645,3,57525.0,40172.0,5,737.0,98.9,0.0,0.0,0.5,0.0,ID,1616924519,83549,0.6
12647,34,1842065.24,54873.0,48,15848.0,91.3,0.9,0.7,1.8,3.1,WA,137552185,98368,0.7083333333333334
12648,8,424345.47000000003,47759.0,14,1644.0,93.1,0.0,0.0,0.3,3.6,VT,166192782,05363,0.5714285714285714
12649,79,7413408.42,44097.0,111,28913.0,82.2,6.4,0.3,6.4,2.7,VT,15340561,05401,0.7117117117117117
12650,30,4942393.0,71087.0,56,18695.0,86.7,2.0,0.6,4.7,4.3,VT,42477877,05403,0.5357142857142857
12653,28,2438012.95,80781.0,68,31206.0,83.3,0.7,0.7,2.7,7.0,WA,146582520,98370,0.4117647058823529
12656,29,2640015.5,72626.0,57,21305.0,78.3,2.5,0.8,5.1,8.2,WA,29848694,98371,0.5087719298245614
12658,21,3116726.77,73308.0,32,25487.0,77.1,1.6,1.9,4.8,10.1,WA,35319205,98372,0.65625
12660,4,126191.95,50336.0,5,13135.0,46.3,42.0,1.0,1.4,7.3,NY,8003302,13207,0.8
12661,34,2008656.5,29100.0,66,28234.0,56.9,20.3,0.4,11.2,8.6,NY,11826153,13210,0.5151515151515151
12662,14,905373.6699999999,38482.0,31,22738.0,49.0,21.4,0.1,14.5,8.7,NY,10810803,13208,0.45161290322580644
12663,10,466199.0,54974.0,18,12940.0,84.9,2.5,0.4,1.4,5.7,NY,32912652,13209,0.5555555555555556
12665,6,216075.0,70710.0,8,4792.0,31.3,4.2,0.1,0.4,64.3,TX,853089059,79731,0.75
12667,4,130647.5,54097.0,5,2142.0,64.7,0.8,0.0,2.4,31.4,TX,3351107253,79734,0.8
12668,10,526050.0,47458.0,28,13734.0,22.0,4.2,0.9,0.3,71.8,TX,4487983921,79735,0.35714285714285715
12675,4,98277.0,47282.0,11,6145.0,84.7,5.2,0.3,0.5,7.6,NY,12198977,13211,0.36363636363636365
12676,101,33054922.75,117923.0,206,33730.0,63.9,5.3,0.7,17.4,11.0,NY,988475,10010,0.49029126213592233
12677,27,1754581.75,58971.0,58,21349.0,88.3,4.2,0.5,1.8,3.4,NY,27434428,13212,0.46551724137931033
12678,11,776009.0,75809.0,39,8685.0,71.8,12.2,0.8,5.8,6.7,NY,9467512,13214,0.28205128205128205
12679,8,273366.68,87489.0,8,14892.0,90.0,2.6,0.5,1.9,3.1,NY,87896169,13215,1.0
12680,19,1612335.35,62119.0,47,14781.0,90.4,3.3,0.1,1.3,3.0,NY,12847096,13219,0.40425531914893614
12683,2,10319.47,37151.0,3,3352.0,55.9,1.2,0.5,0.4,41.6,TX,817605588,79567,0.6666666666666666
12684,16,1041950.1600000001,39364.0,51,27379.0,54.1,15.2,2.0,1.6,24.9,TX,644893225,79601,0.3137254901960784
12685,20,3599244.35,62652.0,17,24672.0,68.9,6.5,0.6,1.4,21.0,TX,297316098,79602,1.1764705882352942
12686,13,843265.3400000001,39586.0,19,23064.0,44.2,10.6,1.0,1.5,43.5,TX,151280318,79603,0.6842105263157895
12689,21,1327861.4000000001,46859.0,63,29639.0,65.8,7.7,0.9,1.7,22.8,TX,28383592,79605,0.3333333333333333
12690,17,884398.82,62774.0,65,25290.0,65.8,8.0,0.2,5.0,19.2,TX,161801654,79606,0.26153846153846155
12694,54,8075895.07,59602.0,94,30697.0,24.0,10.6,1.9,0.4,65.2,TX,30792660,79701,0.574468085106383
12695,185,28521786.54,128613.0,371,50472.0,71.5,5.6,0.1,9.2,11.3,NY,1714087,10011,0.49865229110512127
12696,6,215250.22,74688.0,18,23111.0,35.7,7.1,0.7,2.9,54.4,TX,17339541,79703,0.3333333333333333
12697,178,33700267.480000004,109037.0,331,23411.0,69.8,2.8,0.2,17.3,6.4,NY,837302,10012,0.5377643504531722
12698,45,5993432.89,86860.0,81,41242.0,50.4,8.0,0.2,1.8,38.0,TX,91892045,79705,0.5555555555555556
12699,6,459199.24,76940.0,20,25919.0,47.1,1.2,0.6,0.2,49.9,TX,1926978304,79706,0.3
12700,28,2268993.05,96667.0,58,39020.0,64.1,5.8,0.4,3.8,25.0,TX,183423594,79707,0.4827586206896552
12702,13,456164.94,74233.0,28,17818.0,40.5,2.0,0.0,0.4,56.0,TX,1990006623,79714,0.4642857142857143
12705,26,1363070.75,51873.0,54,35357.0,48.3,6.5,1.1,0.8,42.6,TX,2359428343,79720,0.48148148148148145
12710,3,94714.0,91875.0,4,5768.0,95.3,0.0,2.1,0.0,2.4,WI,100018775,53119,0.75
12711,1,26300.0,63387.0,3,3767.0,96.1,1.0,0.0,0.2,1.8,IL,257184220,61546,0.3333333333333333
12713,10,339904.0,71226.0,17,9422.0,93.9,0.9,0.3,0.7,2.8,WI,149721423,53120,0.5882352941176471
12714,6,402553.55,88233.0,14,11950.0,95.5,0.2,0.0,1.1,1.2,IL,196043174,61548,0.42857142857142855
12715,15,650001.94,69335.0,29,18706.0,89.8,0.9,0.1,0.7,7.4,WI,298453920,53121,0.5172413793103449
12716,5,322562.0,115972.0,10,6172.0,89.7,3.1,0.3,3.1,1.8,WI,8464050,53122,0.5
12718,1,1000000.0,83250.0,4,1740.0,95.7,0.7,0.0,0.3,1.9,WI,14140608,53125,0.25
12719,16,1379239.21,76797.0,32,17787.0,94.0,1.3,0.0,1.3,3.0,IL,105727363,61550,0.5
12720,8,678340.0,71350.0,30,49910.0,64.3,8.7,1.2,5.3,11.3,WA,73441527,98387,0.26666666666666666
12721,8,673979.5,71584.0,29,14213.0,89.7,1.3,0.5,2.5,4.2,WI,13316929,53129,0.27586206896551724
12722,18,989709.0,72349.0,34,7594.0,86.4,1.4,0.2,2.4,8.1,WI,8270467,53130,0.5294117647058824
12726,22,1012098.09,38755.0,37,18016.0,78.9,12.2,0.5,1.5,5.0,MS,240283784,39520,0.5945945945945946
12727,1,10800.0,57321.0,3,2903.0,97.5,0.8,0.0,0.0,0.0,KY,173544724,42378,0.3333333333333333
12729,6,406815.97,71411.0,14,8149.0,92.1,1.6,0.0,0.2,4.4,MS,27656931,39525,0.42857142857142855
12733,4,144575.1,73831.0,5,8402.0,95.3,0.1,0.0,0.4,2.8,MI,186798619,49419,0.8
12734,38,1622547.2500000002,45675.0,71,27011.0,85.1,5.8,0.7,1.0,5.2,TN,525887481,37055,0.5352112676056338
12741,20,1585861.37,49602.0,64,28508.0,95.2,0.9,0.3,0.6,1.8,OH,403865660,43050,0.3125
12743,2,88687.0,55359.0,5,8004.0,96.6,0.2,0.3,0.2,1.1,MI,210784844,48746,0.4
12746,21,920748.0,41807.0,39,15573.0,89.7,1.7,0.2,0.9,3.9,MA,136057274,01247,0.5384615384615384
12752,2,217500.0,67500.0,3,489.0,87.9,0.0,9.0,0.4,9.8,MA,66892284,01258,0.6666666666666666
12754,11,334575.47,14484.0,31,6001.0,16.2,23.4,3.6,14.4,42.7,CA,2791932,95202,0.3548387096774194
12755,7,323987.0,41452.0,15,15775.0,25.0,12.8,1.1,5.0,55.4,CA,15980383,95203,0.4666666666666667
12756,21,1204746.55,48062.0,39,28425.0,35.9,7.1,1.0,9.7,44.7,CA,13209885,95204,0.5384615384615384
12757,14,1278278.0,35544.0,38,38544.0,12.6,6.7,0.8,8.2,71.4,CA,23535697,95205,0.3684210526315789
12758,8,223304.22,48908.0,34,64034.0,8.3,12.8,0.9,16.6,59.8,CA,375476627,95206,0.23529411764705882
12760,4,195924.43,31144.0,7,1066.0,86.4,4.8,0.0,3.8,3.6,MA,31177103,01262,0.5714285714285714
12761,5,129108.0,35745.0,11,4854.0,77.4,0.5,0.5,2.3,10.1,CA,217037903,95249,0.45454545454545453
12763,37,1027602.8599999999,50391.0,89,64264.0,14.1,19.3,0.7,4.7,66.3,NY,1695753,10032,0.4157303370786517
12765,2,124600.0,71989.0,4,1369.0,87.7,4.1,1.6,2.3,2.7,MA,67475968,01266,0.5
12766,18,1322760.5,82863.0,28,7955.0,78.9,4.4,0.8,6.1,7.0,MA,141223300,01267,0.6428571428571429
12768,22,1325406.1900000002,49312.0,45,17713.0,87.5,2.6,0.0,1.0,7.4,MA,66030223,01301,0.4888888888888889
12769,29,1260623.9,63171.0,69,69222.0,18.6,11.2,0.8,4.5,63.3,CA,164512758,92407,0.42028985507246375
12770,6,664046.0,40539.0,17,26563.0,3.6,14.3,0.2,2.7,78.2,CA,10759031,92411,0.35294117647058826
12772,36,6190757.02,56239.0,60,21656.0,29.1,7.2,0.5,6.0,55.1,CA,14751623,92501,0.6
12773,53,5213699.78,66579.0,143,94512.0,26.7,3.9,0.7,7.2,60.9,CA,77488367,92503,0.3706293706293706
12774,25,4384194.529999999,62699.0,64,59556.0,33.6,5.7,1.9,5.0,53.8,CA,60642603,92504,0.390625
12775,27,3466100.2800000003,64505.0,72,51322.0,23.0,5.2,0.3,8.3,60.8,CA,31656042,92505,0.375
12776,1,150000.0,27115.0,3,11143.0,2.2,0.4,95.7,0.0,0.5,AZ,2155630423,86503,0.3333333333333333
12777,29,2039344.0,91216.0,65,45854.0,51.9,5.8,0.7,4.9,34.2,CA,41955292,92506,0.4461538461538462
12778,62,3323912.94,48872.0,153,57886.0,25.1,8.6,0.7,11.7,51.6,CA,52351719,92507,0.40522875816993464
12779,11,594104.0,104668.0,59,39225.0,40.3,9.4,0.5,9.9,36.1,CA,27766005,92508,0.1864406779661017
